alpha_u,beta_u,seed,ate_lower,ate_upper,ate_width,true_ate,naive_ate,naive_bias,coverage,cate_width_z0,cate_width_z1,feasible,lp_status
0.5,0.25,69,0.06075821466532089,0.37103417334264377,0.3102759586773229,0.22310786079089057,0.22864396638613693,0.005536105595246366,True,0.31603477127090707,0.3045171460837387,True,optimal
0.5,0.25,74,0.0767421269086414,0.3798981780037207,0.3031560510950793,0.22310786079089057,0.22684072797948474,0.003732867188594169,True,0.31777194463544167,0.28854015755471696,True,optimal
0.5,0.25,72,0.08060242637066134,0.3842582870978425,0.30365586072718115,0.22310786079089057,0.22289853643615432,-0.0002093243547362511,True,0.2895212120288684,0.3177905094254939,True,optimal
0.5,0.25,76,0.07275022744585558,0.3591531130955747,0.2864028856497191,0.22310786079089057,0.22232159445464617,-0.0007862663362444011,True,0.26336877010749027,0.30943700119194795,True,optimal
0.5,0.25,77,0.07450470662745867,0.3700327518479894,0.2955280452205307,0.22310786079089057,0.22023825556927157,-0.0028696052216189982,True,0.30755104355968566,0.2835050468813758,True,optimal
0.5,0.25,78,0.08681358850312754,0.38170120102356636,0.2948876125204388,0.22310786079089057,0.2328099603327185,0.009702099541827935,True,0.2843208637881911,0.30545436125268655,True,optimal
0.5,0.25,80,0.062347322204093336,0.37179502197329317,0.30944769976919984,0.22310786079089057,0.22078158152952232,-0.002326279261368247,True,0.2994554953349925,0.3194399042034072,True,optimal
0.5,0.25,79,0.05465800038305707,0.36679874244114863,0.31214074205809156,0.22310786079089057,0.2037232202229491,-0.01938464056794148,True,0.2986124915658326,0.32566899255035053,True,optimal
0.5,0.25,82,0.08236096009936228,0.37562317003525936,0.2932622099358971,0.22310786079089057,0.21640335514681064,-0.006704505644079928,True,0.28334565850324034,0.3031787613685538,True,optimal
0.5,0.25,81,0.06736902313113419,0.3557555361534632,0.28838651302232904,0.22310786079089057,0.2138342177921232,-0.009273642998767373,True,0.25240406268650006,0.324368963358158,True,optimal
0.5,0.25,83,0.07152176436157115,0.3664404830414072,0.29491871867983604,0.22310786079089057,0.21798087623965423,-0.0051269845512363355,True,0.27784917776732,0.3119882595923521,True,optimal
0.5,0.25,86,0.07437063887130518,0.39434427643755676,0.3199736375662516,0.22310786079089057,0.23907026273068244,0.01596240193979187,True,0.30195861856904715,0.337988656563456,True,optimal
0.5,0.25,84,0.0833378860314154,0.3640829879881358,0.2807451019567204,0.22310786079089057,0.23760877322481455,0.014500912433923985,True,0.2554297546815433,0.30606044923189757,True,optimal
0.5,0.25,85,0.07359895039406211,0.3483545634729886,0.2747556130789265,0.22310786079089057,0.21907291356086145,-0.004034947230029118,True,0.2893870961071551,0.2601241300506979,True,optimal
0.5,0.25,87,0.05287589893675371,0.3634275379464507,0.310551639009697,0.22310786079089057,0.22360819476760674,0.0005003339767161719,True,0.3272918025109689,0.2938114755084251,True,optimal
0.5,0.25,88,0.08123435769594184,0.3818629159517805,0.3006285582558387,0.22310786079089057,0.20824932501060578,-0.014858535780284787,True,0.30154086808104663,0.2997162484306307,True,optimal
0.5,0.25,89,0.09776007694590177,0.37406027683039744,0.27630019988449567,0.22310786079089057,0.23782324572223235,0.01471538493134178,True,0.2659164680010482,0.28668393176794316,True,optimal
0.5,0.5,42,0.07488136353140229,0.36636953632641833,0.29148817279501604,0.2131249618505535,0.21939931292475,0.006274351074196521,True,0.30423389113356625,0.27874245445646584,True,optimal
0.5,0.5,45,0.05404241308335822,0.3523539272637629,0.2983115141804047,0.2131249618505535,0.22890679926773227,0.015781837417178785,True,0.277736221202322,0.3188868071584874,True,optimal
0.5,0.5,43,0.03044861460854381,0.3631764607793024,0.33272784617075857,0.2131249618505535,0.22686207832017868,0.013737116469625194,True,0.32583035234656044,0.3396253399949567,True,optimal
0.5,0.5,44,0.051137153401040025,0.3427532293159944,0.29161607591495436,0.2131249618505535,0.24575382989877415,0.032628868048220655,True,0.2879271018430729,0.2953050499868358,True,optimal
0.5,0.25,90,0.07593978032545018,0.36847421019685805,0.2925344298714079,0.22310786079089057,0.20469388158166668,-0.018413979209223885,True,0.31718981466562024,0.2678790450771955,True,optimal
0.5,0.5,46,0.06658002272884744,0.34843233261735784,0.2818523098885104,0.2131249618505535,0.21101230991302544,-0.0021126519375280484,True,0.29370991899786225,0.26999470077915855,True,optimal
0.5,0.25,91,0.07556151879246648,0.3719271782938366,0.2963656595013701,0.22310786079089057,0.2417364060985593,0.01862854530766872,True,0.3136581591917009,0.2790731598110393,True,optimal
0.5,0.5,47,0.056148532336776136,0.3720344823140203,0.3158859499772442,0.2131249618505535,0.22326011904532972,0.010135157194776229,True,0.3622860962854537,0.26948580366903463,True,optimal
0.5,0.5,48,0.03819920350554723,0.3637495507520826,0.32555034724653537,0.2131249618505535,0.22028462997040732,0.007159668119853829,True,0.3181493403125506,0.33295135418052013,True,optimal
0.5,0.5,49,0.05537324100106211,0.3514310468557015,0.29605780585463937,0.2131249618505535,0.24027732462378604,0.027152362773232547,True,0.2906641441033164,0.3014514676059623,True,optimal
0.5,0.5,50,0.06160920982985452,0.3574426943623184,0.2958334845324639,0.2131249618505535,0.21307836802530433,-4.659382524915823e-05,True,0.29833350911799306,0.2933334599469347,True,optimal
0.5,0.5,51,0.05154943684848978,0.3692006178628293,0.31765118101433953,0.2131249618505535,0.252340798188444,0.039215836337890525,True,0.3212787557696444,0.3140236062590347,True,optimal
0.5,0.5,53,0.08576665313370563,0.38146472017562255,0.2956980670419169,0.2131249618505535,0.2207852641913003,0.0076603023407468,True,0.30835596163478207,0.2830401724490518,True,optimal
0.5,0.5,55,0.05059632605157549,0.38243089058780916,0.33183456453623367,0.2131249618505535,0.208739169311707,-0.004385792538846495,True,0.3169547057469255,0.3467144233255418,True,optimal
0.5,0.5,56,0.028133979845164525,0.36071068946198553,0.332576709616821,0.2131249618505535,0.22774431777226023,0.01461935592170674,True,0.3472607957038435,0.3178926235297985,True,optimal
0.5,0.5,57,0.058526184855830776,0.34167012423299237,0.2831439393771616,0.2131249618505535,0.22288328255496181,0.009758320704408324,True,0.2840120665748599,0.2822758121794633,True,optimal
0.5,0.5,52,0.06821744626471599,0.3738140210657164,0.3055965748010004,0.2131249618505535,0.2378335619278491,0.02470860007729561,True,0.30524365326822567,0.3059494963337751,True,optimal
0.5,0.5,54,0.07694572571957287,0.33919977955920577,0.2622540538396329,0.2131249618505535,0.20149455316972498,-0.011630408680828513,True,0.24768438474369436,0.27682372293557145,True,optimal
0.5,0.5,58,0.03540760036161622,0.3753504559705444,0.3399428556089282,0.2131249618505535,0.21387338873080242,0.0007484268802489258,True,0.3366644033469308,0.34322130787092553,True,optimal
0.5,0.5,59,0.06504013951605803,0.35557895432960807,0.29053881481355004,0.2131249618505535,0.2250835668023593,0.011958604951805812,True,0.2716200541494028,0.30945757547769726,True,optimal
0.5,0.5,60,0.06946537602480274,0.3494124842741711,0.27994710824936836,0.2131249618505535,0.2193976292685167,0.006272667417963201,True,0.30749663395291027,0.25239758254582645,True,optimal
0.5,0.5,61,0.057616855182060556,0.36605555602813217,0.3084387008460716,0.2131249618505535,0.20937138374031572,-0.0037535781102377708,True,0.3071178406418581,0.3097595610502851,True,optimal
0.5,0.5,62,0.05932792082598831,0.3761598980000835,0.31683197717409517,0.2131249618505535,0.23147820607553038,0.01835324422497689,True,0.31267534397477137,0.32098861037341897,True,optimal
0.5,0.5,63,0.07809274624337514,0.3604165137255965,0.2823237674822214,0.2131249618505535,0.22773835344151994,0.014613391590966446,True,0.2974860411350302,0.26716149382941257,True,optimal
0.5,0.5,66,0.06985177604627313,0.34767952017952014,0.277827744133247,0.2131249618505535,0.20658406633248216,-0.006540895518071327,True,0.30503544951651684,0.2506200387499772,True,optimal
0.5,0.5,67,0.023865082439991525,0.34869737002663365,0.3248322875866421,0.2131249618505535,0.23260290168052988,0.019477939829976393,True,0.31123641053556284,0.3384281646377214,True,optimal
0.5,0.5,64,0.0529687986880249,0.34909229363820693,0.29612349495018203,0.2131249618505535,0.21707408620899604,0.003949124358442552,True,0.273354970278182,0.31889201962218205,True,optimal
0.5,0.5,65,0.07916596765779571,0.3806622772119611,0.3014963095541654,0.2131249618505535,0.22991327279750273,0.016788310946949242,True,0.30743947898116886,0.29555314012716194,True,optimal
0.5,0.5,68,0.05625462356268596,0.3770981620888488,0.3208435385261628,0.2131249618505535,0.23237927964306637,0.01925431779251288,True,0.34022987509144254,0.3014572019608831,True,optimal
0.5,0.5,71,0.07716088883537114,0.35460900114758587,0.2774481123122147,0.2131249618505535,0.22779137101378355,0.01466640916323006,True,0.261644146974647,0.29325207764978245,True,optimal
0.5,0.5,70,0.05443428602701883,0.3656832216994134,0.3112489356723946,0.2131249618505535,0.21946696236999252,0.006342000519439034,True,0.30936444291056087,0.3131334284342283,True,optimal
0.5,0.5,69,0.060014552081312234,0.35336862772886307,0.29335407564755084,0.2131249618505535,0.2233792892331503,0.010254327382596823,True,0.31014971551436754,0.27655843578073414,True,optimal
0.5,0.5,72,0.05188853929270004,0.3690237392743656,0.31713519998166556,0.2131249618505535,0.21881107399219624,0.005686112141642746,True,0.31329856941697143,0.3209718305463597,True,optimal
0.5,0.5,73,0.05606840319294554,0.3674888342885001,0.31142043109555456,0.2131249618505535,0.21515925121669655,0.002034289366143055,True,0.3117767202329593,0.3110641419581498,True,optimal
0.5,0.5,77,0.07073087927884497,0.36468800773040644,0.29395712845156147,0.2131249618505535,0.21741036737025954,0.004285405519706048,True,0.3038078824061905,0.28410637449693243,True,optimal
0.5,0.5,78,0.07669829753347018,0.3583646456611621,0.2816663481276919,0.2131249618505535,0.2240131957591358,0.010888233908582318,True,0.28430709869831783,0.279025597557066,True,optimal
0.5,0.5,76,0.06643842704077557,0.3510386956655416,0.284600268624766,0.2131249618505535,0.21735833976669638,0.004233377916142894,True,0.2681008881647977,0.3010996490847343,True,optimal
0.5,0.5,79,0.0407077067291422,0.3578680290643621,0.3171603223352199,0.2131249618505535,0.20094514935658203,-0.01217981249397146,True,0.30665985805053875,0.32766078661990106,True,optimal
0.5,0.5,74,0.0710052503297891,0.37215902813060053,0.30115377780081143,0.2131249618505535,0.22312488822556575,0.009999926375012264,True,0.3122404042915068,0.29006715131011607,True,optimal
0.5,0.5,75,0.043001703611964315,0.3727635646467176,0.3297618610347533,0.2131249618505535,0.23106855530415105,0.017943593453597556,True,0.3251175359152091,0.3344061861542975,True,optimal
0.5,0.5,80,0.05571018589637339,0.36612173630502093,0.31041155040864754,0.2131249618505535,0.2182192160552563,0.005094254204702803,True,0.31144413852345576,0.3093789622938393,True,optimal
0.5,0.5,82,0.0719109585187504,0.36493416564985226,0.29302320713110186,0.2131249618505535,0.20909789234396559,-0.004027069506587905,True,0.29086386226966754,0.2951825519925362,True,optimal
0.5,0.5,81,0.06672841465697754,0.3459271823250744,0.27919876766809687,0.2131249618505535,0.21003398950708885,-0.003090972343464643,True,0.24958635259962691,0.3088111827365668,True,optimal
0.5,0.5,83,0.05862468496373818,0.3607375329936305,0.3021128480298923,0.2131249618505535,0.21210502770509998,-0.0010199341454535105,True,0.29068031670172834,0.31354537935805626,True,optimal
0.5,0.5,84,0.07829603016122078,0.3566628508727929,0.27836682071157215,0.2131249618505535,0.2300276578669047,0.01690269601635122,True,0.26757186123872,0.2891617801844243,True,optimal
0.5,0.5,85,0.0652403147535296,0.3380364206351933,0.2727961058816637,0.2131249618505535,0.21850024294580017,0.005375281095246681,True,0.27243720681076844,0.27315500495255896,True,optimal
0.5,0.5,86,0.06043457694826193,0.38071744058249757,0.32028286363423564,0.2131249618505535,0.233508641942198,0.020383680091644513,True,0.29832463019109456,0.3422410970773767,True,optimal
0.5,0.5,89,0.08824621049656389,0.37270473218757044,0.28445852169100655,0.2131249618505535,0.23366089108289234,0.02053592923233885,True,0.2711788259833531,0.29773821739866,True,optimal
0.5,0.5,87,0.03768971916237707,0.34531149334283584,0.3076217741804588,0.2131249618505535,0.21859145337949037,0.005466491528936884,True,0.32460746581315403,0.2906360825477635,True,optimal
0.5,0.5,88,0.06667982935552269,0.36232194013635394,0.29564211078083125,0.2131249618505535,0.20286810555560453,-0.010256856294948963,True,0.30355428423568453,0.28772993732597796,True,optimal
0.5,0.5,90,0.06474411085881954,0.3618992109147255,0.29715510005590595,0.2131249618505535,0.20100294196036894,-0.012122019890184549,True,0.3173669423851252,0.2769432577266867,True,optimal
0.5,1.0,42,0.056266517853291675,0.34583622042889656,0.2895697025756049,0.19048473827298018,0.20001560057332102,0.009530862300340837,True,0.29976579839411766,0.2793736067570921,True,optimal
0.5,1.0,43,0.014481592521416842,0.33407822711405066,0.3195966345926338,0.19048473827298018,0.21771095451242906,0.027226216239448875,True,0.3262413723514155,0.31295189683385216,True,optimal
0.5,0.5,91,0.061144616469680946,0.373996010452088,0.3128513939824071,0.2131249618505535,0.22867000939976667,0.015545047549213181,True,0.30267481567044074,0.3230279722943734,True,optimal
0.5,1.0,45,0.04005987198237099,0.340260837397253,0.300200965414882,0.19048473827298018,0.2158181572438138,0.025333418970833632,True,0.2911804567201536,0.30922147410961043,True,optimal
0.5,1.0,47,0.02519238556009329,0.3422852612218736,0.3170928756617803,0.19048473827298018,0.2126844939804292,0.02219975570744903,True,0.36594079207708774,0.26824495924647285,True,optimal
0.5,1.0,48,0.009853959824520975,0.3417447061462243,0.33189074632170334,0.19048473827298018,0.20762211065827996,0.017137372385299776,True,0.3074887082183061,0.3562927844251006,True,optimal
0.5,1.0,49,0.03698644683127972,0.32569941733581464,0.2887129705045349,0.19048473827298018,0.22036785393608493,0.029883115663104753,True,0.2649126218032366,0.31251331920583325,True,optimal
0.5,1.0,44,0.019681885716504532,0.3284551479570704,0.3087732622405659,0.19048473827298018,0.22511163363909859,0.034626895366118404,True,0.29672017445735377,0.320826350023778,True,optimal
0.5,1.0,50,0.03896411973080999,0.3516479869514334,0.3126838672206234,0.19048473827298018,0.20109230781424425,0.010607569541264072,True,0.3193226722964806,0.30604506214476623,True,optimal
0.5,1.0,46,0.033366541230712865,0.33620007916965206,0.3028335379389392,0.19048473827298018,0.19580686872670328,0.005322130453723095,True,0.32453156485068,0.28113551102719836,True,optimal
0.5,1.0,52,0.03385011540433697,0.34953421434763104,0.3156840989432941,0.19048473827298018,0.22740582437561796,0.03692108610263778,True,0.29763847639037766,0.3337297214962105,True,optimal
0.5,1.0,55,0.03358093384064803,0.3734000074832925,0.33981907364264446,0.19048473827298018,0.20104821183746646,0.010563473564486281,True,0.3152358825333781,0.36440226475191084,True,optimal
0.5,1.0,53,0.06713351949156232,0.3652625508676549,0.2981290313760926,0.19048473827298018,0.20423753524475285,0.013752796971772674,True,0.2989271645399708,0.29733089821221437,True,optimal
0.5,1.0,51,0.03306470807003442,0.33973342311399407,0.30666871504395965,0.19048473827298018,0.2368706195920246,0.04638588131904442,True,0.31659114199788185,0.29674628809003745,True,optimal
0.5,1.0,54,0.05003372930020711,0.31507999997734504,0.26504627067713793,0.19048473827298018,0.19757170449741002,0.007086966224429836,True,0.2477074801178173,0.28238506123645857,True,optimal
0.5,1.0,57,0.026801091398243715,0.33542848142717685,0.30862739002893314,0.19048473827298018,0.2126123683308666,0.022127630057886427,True,0.3061009422120292,0.31115383784583706,True,optimal
0.5,1.0,59,0.03824835625701378,0.3443630716063051,0.3061147153492913,0.19048473827298018,0.21278941576932953,0.022304677496349345,True,0.27412325133209625,0.33810617936648635,True,optimal
0.5,1.0,58,0.031408142334492184,0.34440606216189373,0.31299791982740155,0.19048473827298018,0.2017170418376757,0.011232303564695512,True,0.32157973242404525,0.30441610723075785,True,optimal
0.5,1.0,56,0.002863267469638553,0.3484491270479701,0.34558585957833154,0.19048473827298018,0.21397974712271883,0.023495008849738652,True,0.35034606767343324,0.34082565148322985,True,optimal
0.5,1.0,61,0.03532372504759962,0.35140574845684364,0.316082023409244,0.19048473827298018,0.19533065280638096,0.004845914533400775,True,0.3164671845341819,0.31569686228430616,True,optimal
0.5,1.0,63,0.0489059201195311,0.339269892700414,0.2903639725808829,0.19048473827298018,0.20690457310809363,0.016419834835113445,True,0.30079771492983887,0.279930230231927,True,optimal
0.5,1.0,62,0.027781713293322075,0.35275581407381884,0.32497410078049677,0.19048473827298018,0.2232834761335718,0.03279873786059162,True,0.3214046650868304,0.3285435364741631,True,optimal
0.5,1.0,60,0.05573166718329553,0.34167085317071105,0.2859391859874155,0.19048473827298018,0.20893577621062176,0.01845103793764158,True,0.28882888328212286,0.2830494886927082,True,optimal
0.5,1.0,65,0.05419480733542592,0.3538858194560153,0.2996910121205894,0.19048473827298018,0.21686606919303308,0.026381330920052903,True,0.308897031572095,0.2904849926690838,True,optimal
0.5,1.0,64,0.022682449287973305,0.3327494508444803,0.310067001556507,0.19048473827298018,0.20955989148869136,0.019075153215711182,True,0.28270240331002583,0.3374315998029882,True,optimal
0.5,1.0,66,0.03932297509766208,0.33825598874678625,0.29893301364912417,0.19048473827298018,0.19916012484630663,0.008675386573326449,True,0.32802100373944076,0.2698450235588076,True,optimal
0.5,1.0,68,0.03804078245186848,0.36051312122784707,0.3224723387759786,0.19048473827298018,0.22111115875504983,0.03062642048206965,True,0.35788250885902884,0.28706216869292833,True,optimal
0.5,1.0,69,0.029171745318736397,0.3358942129399872,0.3067224676212508,0.19048473827298018,0.20681674986734067,0.016332011594360485,True,0.33093140061615045,0.2825135346263512,True,optimal
0.5,1.0,72,0.029947027566959994,0.3472372380790116,0.3172902105120516,0.19048473827298018,0.21514047255201596,0.02465573427903578,True,0.31207094725906304,0.32250947376504013,True,optimal
0.5,1.0,67,0.018878583547730532,0.3321789546821239,0.31330037113439335,0.19048473827298018,0.22090392249340451,0.030419184220424333,True,0.3085500903488815,0.3180506519199052,True,optimal
0.5,1.0,70,0.027666393117939336,0.34403262802502094,0.3163662349070816,0.19048473827298018,0.21030169855492786,0.019816960281947682,True,0.32180599000285093,0.3109264798113123,True,optimal
0.5,1.0,73,0.021014502411082603,0.3263230746700559,0.3053085722589733,0.19048473827298018,0.20255747842493088,0.0120727401519507,True,0.3060622946535244,0.30455484986442216,True,optimal
0.5,1.0,74,0.04159315615679443,0.3424678097128867,0.3008746535560923,0.19048473827298018,0.21321875530511025,0.02273401703213007,True,0.29562198535480366,0.3061273217573809,True,optimal
0.5,1.0,71,0.038352053934641306,0.34118927311210356,0.30283721917746226,0.19048473827298018,0.21789821384878894,0.027413475575808754,True,0.2933897504474856,0.3122846879074389,True,optimal
0.5,1.0,75,0.015518340791987717,0.3466346807242277,0.33111633993224,0.19048473827298018,0.21051999199945892,0.02003525372647874,True,0.31598150488466437,0.3462511749798156,True,optimal
0.5,1.0,77,0.03582505608271669,0.34552380254207515,0.30969874645935846,0.19048473827298018,0.20790041960467676,0.017415681331696575,True,0.3215619948256423,0.29783549809307464,True,optimal
0.5,1.0,76,0.03364978013610448,0.34472361688710274,0.31107383675099826,0.19048473827298018,0.20912854373742118,0.018643805464441,True,0.30444617020557607,0.31770150329642044,True,optimal
0.5,1.0,81,0.047262301460039624,0.3310783943183087,0.2838160928582691,0.19048473827298018,0.20033408644481732,0.009849348171837136,True,0.261129467845613,0.3065027178709252,True,optimal
0.5,1.0,80,0.03527668885984275,0.3464539386826043,0.31117724982276157,0.19048473827298018,0.2108924273060323,0.020407689033052123,True,0.2994501143933401,0.322904385252183,True,optimal
0.5,1.0,79,0.01615564419737503,0.35196406447719425,0.3358084202798192,0.19048473827298018,0.19725386897386,0.006769130700879811,True,0.33763698753819893,0.3339798530214395,True,optimal
0.5,1.0,78,0.05341842029976129,0.3294784958107356,0.27606007551097433,0.19048473827298018,0.21289488701070014,0.02241014873771996,True,0.27959542116958935,0.2725247298523593,True,optimal
0.5,1.0,84,0.050451751581713,0.34250579457019925,0.29205404298848625,0.19048473827298018,0.21184045262543627,0.02135571435245609,True,0.29361814663725627,0.29048993933971623,True,optimal
0.5,1.0,83,0.035199709951857894,0.33731062883932783,0.30211091888746994,0.19048473827298018,0.1991080360811961,0.008623297808215913,True,0.30424592252174587,0.299975915253194,True,optimal
0.5,1.0,82,0.04122783786616768,0.35548490256906196,0.3142570647028943,0.19048473827298018,0.2002816374544123,0.009796899181432117,True,0.3227533441733489,0.30576078523243966,True,optimal
0.5,1.0,85,0.03898119643061759,0.32348550146227323,0.28450430503165564,0.19048473827298018,0.2101585215650661,0.01967378329208591,True,0.27468597844294707,0.2943226316203642,True,optimal
0.5,1.0,86,0.041013935329460904,0.35546594101465434,0.31445200568519344,0.19048473827298018,0.21809395906396778,0.0276092207909876,True,0.28921407817113665,0.3396899331992502,True,optimal
0.5,1.0,87,0.028530919769021057,0.3228884478011758,0.29435752803215476,0.19048473827298018,0.20316512838503642,0.012680390112056239,True,0.29257166437175885,0.29614339169255066,True,optimal
0.5,1.0,90,0.04156025425998522,0.33471490132439613,0.2931546470644109,0.19048473827298018,0.19457171763940306,0.004086979366422883,True,0.30989319090423184,0.27641610322459,True,optimal
0.5,1.0,88,0.05685990680024405,0.34447034704089147,0.2876104402406474,0.19048473827298018,0.196035368553248,0.00555063028026781,True,0.29024370599764504,0.2849771744836498,True,optimal
0.5,1.0,91,0.04047340723393633,0.3573088192521391,0.31683541201820276,0.19048473827298018,0.22142326978469884,0.03093853151171866,True,0.3012472323896358,0.3324235916467697,True,optimal
0.5,1.0,89,0.05651707756973373,0.32740415569212755,0.2708870781223938,0.19048473827298018,0.22975106906072584,0.03926633078774566,True,0.2369005956637411,0.30487356058104653,True,optimal
0.5,1.5,43,-0.007908169580324531,0.3147773999602009,0.3226855695405254,0.16894492191649446,0.20365100988467977,0.034706087968185306,True,0.32526226895108834,0.3201088701299625,True,optimal
0.5,1.5,44,-0.009212442244970476,0.3105760035964582,0.3197884458414287,0.16894492191649446,0.20778299765591635,0.038838075739421885,True,0.3285275254282837,0.3110493662545737,True,optimal
0.5,1.5,45,0.014759941686235956,0.3234506317029103,0.3086906900166743,0.16894492191649446,0.20440831638549195,0.03546339446899749,True,0.29894734057143124,0.3184340394619174,True,optimal
0.5,1.5,42,0.023610654490319127,0.32989337824259196,0.30628272375227283,0.16894492191649446,0.18920570330959663,0.020260781393102167,True,0.3232153459529299,0.2893501015516158,True,optimal
0.5,1.5,46,0.007392226378790556,0.31764716533110543,0.3102549389523149,0.16894492191649446,0.18515605744036212,0.01621113552386766,True,0.33123747992339836,0.2892723979812314,True,optimal
0.5,1.5,51,0.023299558948341514,0.328887893122963,0.3055883341746215,0.16894492191649446,0.2312848252484735,0.06233990333197903,True,0.3127931471417621,0.2983835212074809,True,optimal
0.5,1.5,48,-0.006518562950922402,0.31959039041775256,0.32610895336867496,0.16894492191649446,0.1991875693915326,0.03024264747503813,True,0.31634796391465725,0.33586994282269267,True,optimal
0.5,1.5,50,-0.00281923231605119,0.3331415380178707,0.3359607703339219,0.16894492191649446,0.18253406958635665,0.01358914766986219,True,0.35169837002485893,0.3202231706429849,True,optimal
0.5,1.5,47,0.004935733329476388,0.3225692698461816,0.31763353651670523,0.16894492191649446,0.19242858369902016,0.0234836617825257,True,0.3551417857979845,0.28012528723542596,True,optimal
0.5,1.5,52,0.02107777806549266,0.32994118632757913,0.30886340826208647,0.16894492191649446,0.21605562820962654,0.047110706293132076,True,0.2957201071923471,0.32200670933182585,True,optimal
0.5,1.5,49,0.011215303739429083,0.3008210474376198,0.2896057436981907,0.16894492191649446,0.21076000169393183,0.04181507977743737,True,0.2610090948449333,0.3182023925514481,True,optimal
0.5,1.5,53,0.03855850892069862,0.33968028587841503,0.3011217769577164,0.16894492191649446,0.1961431652357254,0.02719824331923093,True,0.2949218981227394,0.30732165579269344,True,optimal
0.5,1.5,55,0.01300419050157553,0.34084072032540613,0.3278365298238306,0.16894492191649446,0.18098707124803304,0.012042149331538576,True,0.30721890800928287,0.34845415163837834,True,optimal
0.5,1.5,56,-0.009562609373089725,0.32926246800716863,0.33882507738025835,0.16894492191649446,0.20363756665836819,0.034692644741873724,True,0.3433437770394291,0.3343063777210876,True,optimal
0.5,1.5,57,0.00777353785703494,0.30256505903483366,0.2947915211777987,0.16894492191649446,0.20023499903966735,0.03129007712317289,True,0.28521039230685774,0.3043726500487397,True,optimal
0.5,1.5,54,0.016623849064959506,0.30043680457645466,0.28381295551149516,0.16894492191649446,0.18883775680805592,0.01989283489156146,True,0.28033654320362233,0.287289367819368,True,optimal
0.5,1.5,59,0.019265912747024327,0.3259884661988711,0.3067225534518468,0.16894492191649446,0.19463587568409046,0.025690953767596003,True,0.2933973059120246,0.32004780099166896,True,optimal
0.5,1.5,58,0.006179352764298651,0.32520857515970947,0.3190292223954108,0.16894492191649446,0.1915149077106466,0.022569985794152148,True,0.3194270370237764,0.31863140776704524,True,optimal
0.5,1.5,62,0.012525179686015242,0.3360968286252475,0.32357164893923224,0.16894492191649446,0.2039440021079587,0.03499908019146425,True,0.3243463487775903,0.3227969491008742,True,optimal
0.5,1.5,60,0.03613529038082175,0.3095723827142718,0.27343709233345004,0.16894492191649446,0.19658817406283113,0.027643252146336672,True,0.284991095618355,0.26188308904854507,True,optimal
0.5,1.5,63,0.02094814152566793,0.31666002569978285,0.2957118841741149,0.16894492191649446,0.18940352256140036,0.0204586006449059,True,0.3155656463212244,0.27585812202700544,True,optimal
0.5,1.5,64,0.0003567005275590396,0.30984212611161926,0.3094854255840602,0.16894492191649446,0.19646371637423599,0.027518794457741524,True,0.2935833503913523,0.32538750077676815,True,optimal
0.5,1.5,65,0.019937391692390338,0.3333836985013,0.31344630680890967,0.16894492191649446,0.20492884292851832,0.035983921012023856,True,0.32441423093868627,0.3024783826791331,True,optimal
0.5,1.5,61,0.019478266146247925,0.3400824916668006,0.3206042255205527,0.16894492191649446,0.1826798731653101,0.01373495124881563,True,0.3315427906494395,0.3096656603916659,True,optimal
0.5,1.5,66,0.024052458946872357,0.3261459529711063,0.30209349402423397,0.16894492191649446,0.18986601090828836,0.0209210889917939,True,0.32398472710871806,0.28020226093974987,True,optimal
0.5,1.5,68,0.02170692183220041,0.34626294276506453,0.3245560209328641,0.16894492191649446,0.21020518858848058,0.04126026667198612,True,0.3590443207971781,0.29006772106855017,True,optimal
0.5,1.5,70,0.014562357142789972,0.3204199800094351,0.30585762286664514,0.16894492191649446,0.19623430050630597,0.027289378589811508,True,0.30835827441777075,0.30335697131551953,True,optimal
0.5,1.5,72,0.011866162054383234,0.3269666779751146,0.31510051592073135,0.16894492191649446,0.20279895999625863,0.03385403807976417,True,0.3071145052640254,0.3230865265774373,True,optimal
0.5,1.5,71,0.01844045543833489,0.3207462990702342,0.30230584363189933,0.16894492191649446,0.20491803278688525,0.03597311087039079,True,0.2916014675792338,0.3130102196845649,True,optimal
0.5,1.5,67,-0.0024506902729066193,0.3006663991158152,0.30311708938872184,0.16894492191649446,0.20528837353925455,0.03634345162276009,True,0.30105404134909997,0.3051801374283437,True,optimal
0.5,1.5,69,0.0040260649138798565,0.31950863886734726,0.3154825739534674,0.16894492191649446,0.1894924299275107,0.020547508011016236,True,0.3284225883100703,0.3025425595968645,True,optimal
0.5,1.5,74,-0.000271167328937838,0.3314016608210237,0.3316728281499615,0.16894492191649446,0.20358927592653853,0.034644354010044065,True,0.33911328020843023,0.3242323760914928,True,optimal
0.5,1.5,75,-0.0013125999747105044,0.32412511408585354,0.32543771406056404,0.16894492191649446,0.20039484684575792,0.03144992492926346,True,0.3000785881930066,0.3507968399281215,True,optimal
0.5,1.5,73,0.008442712628176474,0.29726322577869435,0.2888205131505179,0.16894492191649446,0.19634711323796394,0.027402191321469482,True,0.2795638057677796,0.29807722053325614,True,optimal
0.5,1.5,77,0.006221437112269579,0.3318504364512981,0.3256289993390285,0.16894492191649446,0.19264645975009687,0.023701537833602404,True,0.358709767712197,0.29254823096586,True,optimal
